date,arrivals,year,month,country,month_sin,month_cos,time_index,is_covid,is_spring_trek,is_autumn_trek,is_monsoon,lag_1,lag_2,lag_3,lag_12,rolling_mean_3,rolling_std_3,rolling_mean_6,rolling_std_6
1999-11-01,48865.0,1999,11,Total,-0.8660254037844386,0.5000000000000001,58,0,0,1,0,66543.0,44117.0,38449.0,47403.0,49703.0,14856.673786551277,41677.166666666664,13845.601502522986
1999-12-01,37698.0,1999,12,Total,-0.5000000000000004,0.8660254037844384,59,0,0,0,0,48865.0,66543.0,44117.0,35863.0,53175.0,11817.928921769662,42702.666666666664,14161.833012243393
2000-01-01,25307.0,2000,1,Total,0.0,1.0,60,0,0,0,0,37698.0,48865.0,66543.0,29752.0,51035.333333333336,14544.458268816106,43810.833333333336,13301.564666108525
2000-02-01,38959.0,2000,2,Total,0.49999999999999994,0.8660254037844387,61,0,0,0,0,25307.0,37698.0,48865.0,38134.0,37290.0,11784.298409324158,43496.5,13786.259416535006
2000-03-01,44944.0,2000,3,Total,0.8660254037844386,0.5000000000000001,62,0,1,0,0,38959.0,25307.0,37698.0,46218.0,33988.0,7544.358885949148,43581.5,13750.440309313739
2000-04-01,43635.0,2000,4,Total,1.0,6.123233995736766e-17,63,0,1,0,0,44944.0,38959.0,25307.0,40774.0,36403.333333333336,10064.865440398753,43719.333333333336,13761.022500768857
2000-05-01,28363.0,2000,5,Total,0.8660254037844387,-0.4999999999999998,64,0,1,0,0,43635.0,44944.0,38959.0,42712.0,42512.666666666664,3146.3916369919957,39901.333333333336,8227.433492084065
2000-06-01,26933.0,2000,6,Total,0.49999999999999994,-0.8660254037844387,65,0,0,0,1,28363.0,43635.0,44944.0,31049.0,38980.666666666664,9218.432856691703,36484.333333333336,8014.78373174638
2000-07-01,24480.0,2000,7,Total,1.2246467991473532e-16,-1.0,66,0,0,0,1,26933.0,28363.0,43635.0,27193.0,32977.0,9257.750698738859,34690.166666666664,8850.136369947435
2000-08-01,34670.0,2000,8,Total,-0.4999999999999997,-0.8660254037844388,67,0,0,0,1,24480.0,26933.0,28363.0,38449.0,26592.0,1963.8312045590428,34552.333333333336,9030.108164726842
2000-09-01,43523.0,2000,9,Total,-0.8660254037844384,-0.5000000000000004,68,0,0,1,0,34670.0,24480.0,26933.0,44117.0,28694.333333333332,5318.434575449167,33837.5,8777.738678042293
2000-10-01,59195.0,2000,10,Total,-1.0,-1.8369701987210297e-16,69,0,0,1,0,43523.0,34670.0,24480.0,66543.0,34224.333333333336,9529.31930062862,33600.666666666664,8430.43900794415
2000-11-01,52993.0,2000,11,Total,-0.8660254037844386,0.5000000000000001,70,0,0,1,0,59195.0,43523.0,34670.0,48865.0,45796.0,12419.492864042386,36194.0,13186.29057771744
2000-12-01,40644.0,2000,12,Total,-0.5000000000000004,0.8660254037844384,71,0,0,0,0,52993.0,59195.0,43523.0,37698.0,51903.666666666664,7892.5839452826285,40299.0,14065.326060920162
2001-01-01,30454.0,2001,1,Total,0.0,1.0,72,0,0,0,0,40644.0,52993.0,59195.0,25307.0,50944.0,9443.712246780911,42584.166666666664,12484.423373414835
2001-02-01,38680.0,2001,2,Total,0.49999999999999994,0.8660254037844387,73,0,0,0,0,30454.0,40644.0,52993.0,38959.0,41363.666666666664,11286.720973486192,43579.833333333336,10887.939335184903
2001-03-01,46709.0,2001,3,Total,0.8660254037844386,0.5000000000000001,74,0,1,0,0,38680.0,30454.0,40644.0,44944.0,36592.666666666664,5406.17659102374,44248.166666666664,10340.979980962476
2001-04-01,39083.0,2001,4,Total,1.0,6.123233995736766e-17,75,0,1,0,0,46709.0,38680.0,30454.0,43635.0,38614.333333333336,8127.69895685938,44779.166666666664,10378.028741850098
2001-05-01,28345.0,2001,5,Total,0.8660254037844387,-0.4999999999999998,76,0,1,0,0,39083.0,46709.0,38680.0,28363.0,41490.666666666664,4523.699186874943,41427.166666666664,7690.670228703511
2001-06-01,13030.0,2001,6,Total,0.49999999999999994,-0.8660254037844387,77,0,0,0,1,28345.0,39083.0,46709.0,26933.0,38045.666666666664,9225.842472822362,37319.166666666664,6809.590925060497
2001-07-01,18329.0,2001,7,Total,1.2246467991473532e-16,-1.0,78,0,0,0,1,13030.0,28345.0,39083.0,24480.0,26819.333333333332,13093.33595128961,32716.833333333332,11693.35632599409
2001-08-01,25322.0,2001,8,Total,-0.4999999999999997,-0.8660254037844388,79,0,0,0,1,18329.0,13030.0,28345.0,34670.0,19901.333333333332,7777.626908854202,30696.0,13122.954240566381
2001-09-01,31170.0,2001,9,Total,-0.8660254037844384,-0.5000000000000004,80,0,0,1,0,25322.0,18329.0,13030.0,43523.0,18893.666666666668,6165.423937843445,28469.666666666668,12621.060964382736
2001-10-01,41245.0,2001,10,Total,-1.0,-1.8369701987210297e-16,81,0,0,1,0,31170.0,25322.0,18329.0,59195.0,24940.333333333332,6429.0024368740915,25879.833333333332,9282.575061192098
