date,arrivals,year,month,month_sin,month_cos,time_index,is_covid,is_spring_trek,is_autumn_trek,is_monsoon,lag_1,lag_2,lag_3,lag_12,rolling_mean_3,rolling_std_3,rolling_mean_6,rolling_std_6,country_Australia,country_Bangladesh,country_Canada,country_China,country_France,country_Germany,country_India,country_Italy,country_Japan,country_Malaysia,country_Myanmar,country_Netherlands,country_Others,country_South Korea,country_Spain,country_Sri Lanka,country_Thailand,country_UK,country_USA
2020-01-01,3008.0,2020,1,0.0,1.0,12,0,0,0,0,3449.0,4970.0,5671.0,3251.0,4696.666666666667,1135.937645002283,3565.5,1809.8137749503398,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-01,2542.0,2020,2,0.49999999999999994,0.8660254037844387,13,0,0,0,0,3008.0,3449.0,4970.0,2753.0,3809.0,1029.34979477338,3826.5,1534.272303080519,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-01,1079.0,2020,3,0.8660254037844386,0.5000000000000001,14,1,1,0,0,2542.0,3008.0,3449.0,3275.0,2999.6666666666665,453.55742010613477,4015.6666666666665,1212.5356352151744,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-01,2.0,2020,4,1.0,6.123233995736766e-17,15,1,1,0,0,1079.0,2542.0,3008.0,4521.0,2209.6666666666665,1006.5258731564394,3453.1666666666665,1666.412363932369,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-01,4.0,2020,5,0.8660254037844387,-0.4999999999999998,16,1,1,0,0,2.0,1079.0,2542.0,2048.0,1207.6666666666667,1274.8789485019086,2508.3333333333335,1761.8261737943008,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-01,2.0,2020,6,0.49999999999999994,-0.8660254037844387,17,1,0,0,1,4.0,2.0,1079.0,1731.0,361.6666666666667,621.2296945038378,1680.6666666666667,1524.588294152446,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-01,2.0,2020,7,1.2246467991473532e-16,-1.0,18,1,0,0,1,2.0,4.0,2.0,1442.0,2.6666666666666665,1.154700537572637,1106.1666666666667,1366.196532958075,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-01,11.0,2020,8,-0.4999999999999997,-0.8660254037844388,19,1,0,0,1,2.0,2.0,4.0,1407.0,2.6666666666666665,1.154700537572637,605.1666666666666,1041.985876423795,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-01,11.0,2020,9,-0.8660254037844384,-0.5000000000000004,20,1,0,1,0,11.0,2.0,2.0,4454.0,5.0,5.1961524225274855,183.33333333333334,438.7991188079846,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-01,49.0,2020,10,-1.0,-1.8369701987210297e-16,21,1,0,1,0,11.0,11.0,2.0,5671.0,8.0,5.196152422527616,5.333333333333333,4.457203906450029,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-01,34.0,2020,11,-0.8660254037844386,0.5000000000000001,22,1,0,1,0,49.0,11.0,11.0,4970.0,23.666666666666668,21.939310229163542,13.166666666666666,18.037923014129973,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-01,49.0,2020,12,-0.5000000000000004,0.8660254037844384,23,1,0,0,0,34.0,49.0,11.0,3449.0,31.333333333333332,19.1398362932258,18.166666666666668,19.114566870941225,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-01,66.0,2021,1,0.0,1.0,24,1,0,0,0,49.0,34.0,49.0,3008.0,44.0,8.660254037737923,26.0,20.726794252778785,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-01,37.0,2021,2,0.49999999999999994,0.8660254037844387,25,1,0,0,0,66.0,49.0,34.0,2542.0,49.666666666666664,16.01041327797293,36.666666666666664,22.31292599960164,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-01,99.0,2021,3,0.8660254037844386,0.5000000000000001,26,1,1,0,0,37.0,66.0,49.0,1079.0,50.666666666666664,14.57166199619976,41.0,18.536450577093653,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-01,97.0,2021,4,1.0,6.123233995736766e-17,27,1,1,0,0,99.0,37.0,66.0,2.0,67.33333333333333,31.0214979221104,55.666666666666664,24.047175856297844,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-01,9.0,2021,5,0.8660254037844387,-0.4999999999999998,28,1,1,0,0,97.0,99.0,37.0,4.0,77.66666666666667,35.23256069790421,63.666666666666664,28.88367474307451,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-01,11.0,2021,6,0.49999999999999994,-0.8660254037844387,29,1,0,0,1,9.0,97.0,99.0,2.0,68.33333333333333,51.393903659203595,59.5,35.143989528752286,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-01,52.0,2021,7,1.2246467991473532e-16,-1.0,30,1,0,0,1,11.0,9.0,97.0,2.0,39.0,50.23942674830351,53.166666666666664,40.43966699496563,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-08-01,64.0,2021,8,-0.4999999999999997,-0.8660254037844388,31,1,0,0,1,52.0,11.0,9.0,11.0,24.0,24.269322198985027,50.833333333333336,39.95205459877765,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-01,77.0,2021,9,-0.8660254037844384,-0.5000000000000004,32,1,0,1,0,64.0,52.0,11.0,11.0,42.333333333333336,27.790885796093093,55.333333333333336,39.60134677840785,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-01,139.0,2021,10,-1.0,-1.8369701987210297e-16,33,1,0,1,0,77.0,64.0,52.0,49.0,64.33333333333333,12.503332888933999,51.666666666666664,35.56215216580278,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-01,615.0,2021,11,-0.8660254037844386,0.5000000000000001,34,1,0,1,0,139.0,77.0,64.0,34.0,93.33333333333333,40.07908847929942,58.666666666666664,48.169146418259444,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-01,1211.0,2021,12,-0.5000000000000004,0.8660254037844384,35,1,0,0,0,615.0,139.0,77.0,49.0,277.0,294.35352894096286,159.66666666666666,226.90761703094896,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-01,1213.0,2022,1,0.0,1.0,36,1,0,0,0,1211.0,615.0,139.0,66.0,655.0,537.1182365178065,359.6666666666667,469.17700995111,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-01,1053.0,2022,2,0.49999999999999994,0.8660254037844387,37,1,0,0,0,1213.0,1211.0,615.0,37.0,1013.0,344.67956133196896,553.1666666666666,549.4544263782612,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-01,1450.0,2022,3,0.8660254037844386,0.5000000000000001,38,0,1,0,0,1053.0,1213.0,1211.0,99.0,1159.0,91.80413934022023,718.0,520.9664096657265,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01,2747.0,2022,4,1.0,6.123233995736766e-17,39,0,1,0,0,1450.0,1053.0,1213.0,97.0,1238.6666666666667,199.74066519697985,946.8333333333334,483.2773185932321,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-01,1618.0,2022,5,0.8660254037844387,-0.4999999999999998,40,0,1,0,0,2747.0,1450.0,1053.0,9.0,1750.0,885.9509015741216,1381.5,724.1794667069745,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-01,1482.0,2022,6,0.49999999999999994,-0.8660254037844387,41,0,0,0,1,1618.0,2747.0,1450.0,11.0,1938.3333333333333,705.3455417973041,1548.6666666666667,620.1485843462555,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-01,1148.0,2022,7,1.2246467991473532e-16,-1.0,42,0,0,0,1,1482.0,1618.0,2747.0,52.0,1949.0,694.4256619682191,1593.8333333333333,600.1844438726022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-08-01,1210.0,2022,8,-0.4999999999999997,-0.8660254037844388,43,0,0,0,1,1148.0,1482.0,1618.0,64.0,1416.0,241.85119391890305,1583.0,608.9558276262721,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-01,4370.0,2022,9,-0.8660254037844384,-0.5000000000000004,44,0,0,1,0,1210.0,1148.0,1482.0,77.0,1280.0,177.66260157950725,1609.1666666666667,584.5095094749654,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-10-01,3946.0,2022,10,-1.0,-1.8369701987210297e-16,45,0,0,1,0,4370.0,1210.0,1148.0,139.0,2242.6666666666665,1842.5855023128054,2095.8333333333335,1255.7114981820723,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-01,3375.0,2022,11,-0.8660254037844386,0.5000000000000001,46,0,0,1,0,3946.0,4370.0,1210.0,615.0,3175.3333333333335,1715.1808456641927,2295.6666666666665,1459.0103038247073,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-01,3282.0,2022,12,-0.5000000000000004,0.8660254037844384,47,0,0,0,0,3375.0,3946.0,4370.0,1211.0,3897.0,499.30651908422277,2588.5,1472.0581170592409,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-01,3441.0,2023,1,0.0,1.0,48,0,0,0,0,3282.0,3375.0,3946.0,1213.0,3534.3333333333335,359.5334940354459,2888.5,1382.1270202119622,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-02-01,2969.0,2023,2,0.49999999999999994,0.8660254037844387,49,0,0,0,0,3441.0,3282.0,3375.0,1053.0,3366.0,79.88116173418067,3270.6666666666665,1090.9613497583975,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-01,3635.0,2023,3,0.8660254037844386,0.5000000000000001,50,0,1,0,0,2969.0,3441.0,3282.0,1450.0,3230.6666666666665,240.15064716409867,3563.8333333333335,505.9562892846226,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-01,3828.0,2023,4,1.0,6.123233995736766e-17,51,0,1,0,0,3635.0,2969.0,3441.0,2747.0,3348.3333333333335,342.53369663922945,3441.3333333333335,330.17611462167366,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-01,2184.0,2023,5,0.8660254037844387,-0.4999999999999998,52,0,1,0,0,3828.0,3635.0,2969.0,1618.0,3477.3333333333335,450.68207567345735,3421.6666666666665,295.83215962208124,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-01,1639.0,2023,6,0.49999999999999994,-0.8660254037844387,53,0,0,0,1,2184.0,3828.0,3635.0,1482.0,3215.6666666666665,898.6458330918447,3223.1666666666665,588.3554764482647,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-01,1102.0,2023,7,1.2246467991473532e-16,-1.0,54,0,0,0,1,1639.0,2184.0,3828.0,1148.0,2550.3333333333335,1139.5526900206653,2949.3333333333335,870.2902197926071,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-01,1347.0,2023,8,-0.4999999999999997,-0.8660254037844388,55,0,0,0,1,1102.0,1639.0,2184.0,1210.0,1641.6666666666667,541.0049291211053,2559.5,1099.64626130406,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-01,3685.0,2023,9,-0.8660254037844384,-0.5000000000000004,56,0,0,1,0,1347.0,1102.0,1639.0,4370.0,1362.6666666666667,268.8425809527417,2289.1666666666665,1175.5930276531346,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-01,6075.0,2023,10,-1.0,-1.8369701987210297e-16,57,0,0,1,0,3685.0,1347.0,1102.0,3946.0,2044.6666666666667,1425.8423241485482,2297.5,1187.1614464764248,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-01,5060.0,2023,11,-0.8660254037844386,0.5000000000000001,58,0,0,1,0,6075.0,3685.0,1347.0,3375.0,3702.3333333333335,2364.047658854055,2672.0,1904.328543082836,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-01,3834.0,2023,12,-0.5000000000000004,0.8660254037844384,59,0,0,0,0,5060.0,6075.0,3685.0,3282.0,4940.0,1199.510316754304,3151.3333333333335,2107.993042366759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-01,3421.0,2024,1,0.0,1.0,60,0,0,0,0,3834.0,5060.0,6075.0,3441.0,4989.666666666667,1122.1543268790367,3517.1666666666665,1979.5984862255946,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-01,2976.0,2024,2,0.49999999999999994,0.8660254037844387,61,0,0,0,0,3421.0,3834.0,5060.0,2969.0,4105.0,852.4441330667994,3903.6666666666665,1604.6167974524838,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-01,4345.0,2024,3,0.8660254037844386,0.5000000000000001,62,0,1,0,0,2976.0,3421.0,3834.0,3635.0,3410.3333333333335,429.0994445735612,4175.166666666667,1162.3874425795666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-04-01,4110.0,2024,4,1.0,6.123233995736766e-17,63,0,1,0,0,4345.0,2976.0,3421.0,3828.0,3580.6666666666665,698.3268098342917,4285.166666666667,1137.6908924073643,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-01,2194.0,2024,5,0.8660254037844387,-0.4999999999999998,64,0,1,0,0,4110.0,4345.0,2976.0,2184.0,3810.3333333333335,732.0453082517089,3957.6666666666665,728.7448570430295,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-01,1589.0,2024,6,0.49999999999999994,-0.8660254037844387,65,0,0,0,1,2194.0,4110.0,4345.0,1639.0,3549.6666666666665,1179.9069172326006,3480.0,797.7134823982851,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-07-01,1901.0,2024,7,1.2246467991473532e-16,-1.0,66,0,0,0,1,1589.0,2194.0,4110.0,1102.0,2631.0,1316.0877630310238,3105.8333333333335,1076.3173169036468,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-01,1763.0,2024,8,-0.4999999999999997,-0.8660254037844388,67,0,0,0,1,1901.0,1589.0,2194.0,1347.0,1894.6666666666667,302.54972043176036,2852.5,1162.7141953205864,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-01,5036.0,2024,9,-0.8660254037844384,-0.5000000000000004,68,0,0,1,0,1763.0,1901.0,1589.0,3685.0,1751.0,156.34577064955383,2650.3333333333335,1239.842839502921,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-01,6929.0,2024,10,-1.0,-1.8369701987210297e-16,69,0,0,1,0,5036.0,1763.0,1901.0,6075.0,2900.0,1851.1166900009312,2765.5,1444.0208793504335,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-01,4829.0,2024,11,-0.8660254037844386,0.5000000000000001,70,0,0,1,0,6929.0,5036.0,1763.0,5060.0,4576.0,2613.5395539382994,3235.3333333333335,2219.3951127878663,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-01,4885.0,2024,12,-0.5000000000000004,0.8660254037844384,71,0,0,0,0,4829.0,6929.0,5036.0,3834.0,5598.0,1157.317156184943,3674.5,2232.790518611184,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-01,4301.0,2025,1,0.0,1.0,72,0,0,0,0,4885.0,4829.0,6929.0,3421.0,5547.666666666667,1196.597398180916,4223.833333333333,2011.5747479690299,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-01,3825.0,2025,2,0.49999999999999994,0.8660254037844387,73,0,0,0,0,4301.0,4885.0,4829.0,2976.0,4671.666666666667,322.2255938520986,4623.833333333333,1666.2871801303238,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-01,4228.0,2025,3,0.8660254037844386,0.5000000000000001,74,0,1,0,0,3825.0,4301.0,4885.0,4345.0,4337.0,530.916189242713,4967.5,1060.9138984856406,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-01,5319.0,2025,4,1.0,6.123233995736766e-17,75,0,1,0,0,4228.0,3825.0,4301.0,4110.0,4118.0,256.35717271027215,4832.833333333333,1101.0039812219877,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-01,2679.0,2025,5,0.8660254037844387,-0.4999999999999998,76,0,1,0,0,5319.0,4228.0,3825.0,2194.0,4457.333333333333,772.9517018115283,4564.5,542.4897234049697,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-06-01,1831.0,2025,6,0.49999999999999994,-0.8660254037844387,77,0,0,0,1,2679.0,5319.0,4228.0,1589.0,4075.3333333333335,1326.6048143035432,4206.166666666667,915.0091620670622,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-01,1665.0,2025,7,1.2246467991473532e-16,-1.0,78,0,0,0,1,1831.0,2679.0,5319.0,1901.0,3276.3333333333335,1819.104541617479,3697.1666666666665,1249.985986588117,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-01,2223.0,2025,8,-0.4999999999999997,-0.8660254037844388,79,0,0,0,1,1665.0,1831.0,2679.0,1763.0,2058.3333333333335,543.8835659710072,3257.8333333333335,1443.5601015083053,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-01,6943.0,2025,9,-0.8660254037844384,-0.5000000000000004,80,0,0,1,0,2223.0,1665.0,1831.0,5036.0,1906.3333333333333,286.5263222346928,2990.8333333333335,1465.6600447125072,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-01,6177.0,2025,10,-1.0,-1.8369701987210297e-16,81,0,0,1,0,6943.0,2223.0,1665.0,6929.0,3610.3333333333335,2899.627792205982,3443.3333333333335,2172.6159040812227,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-01,5393.0,2025,11,-0.8660254037844386,0.5000000000000001,82,0,0,1,0,6177.0,6943.0,2223.0,4829.0,5114.333333333333,2533.0900760401987,3586.3333333333335,2342.3668941194223,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-12-01,4980.0,2025,12,-0.5000000000000004,0.8660254037844384,83,0,0,0,0,5393.0,6177.0,6943.0,4885.0,6171.0,775.0174191590835,4038.6666666666665,2393.5986018266863,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-01,2285.0,2020,1,0.0,1.0,12,0,0,0,0,3824.0,2963.0,2786.0,1284.0,3191.0,555.291815174694,2617.5,784.0552914176412,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-01,2209.0,2020,2,0.49999999999999994,0.8660254037844387,13,0,0,0,0,2285.0,3824.0,2963.0,1641.0,3024.0,771.3112212330419,2733.6666666666665,639.2857472732118,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-01,374.0,2020,3,0.8660254037844386,0.5000000000000001,14,1,1,0,0,2209.0,2285.0,3824.0,2072.0,2772.6666666666665,911.2740166016695,2674.3333333333335,673.6668810819401,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-01,0.0,2020,4,1.0,6.123233995736766e-17,15,1,1,0,0,374.0,2209.0,2285.0,1840.0,1622.6666666666667,1082.0445154120691,2406.8333333333335,1153.069194223256,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-01,2.0,2020,5,0.8660254037844387,-0.4999999999999998,16,1,1,0,0,0.0,374.0,2209.0,1037.0,861.0,1182.2846526957903,1942.5,1483.4614588859406,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-01,2.0,2020,6,0.49999999999999994,-0.8660254037844387,17,1,0,0,1,2.0,0.0,374.0,2270.0,125.33333333333333,215.35397217915124,1449.0,1566.279413131643,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-01,2.0,2020,7,1.2246467991473532e-16,-1.0,18,1,0,0,1,2.0,2.0,0.0,1588.0,1.3333333333333333,1.1547005406446145,812.0,1121.1356742161072,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-01,1.0,2020,8,-0.4999999999999997,-0.8660254037844388,19,1,0,0,1,2.0,2.0,2.0,2565.0,2.0,0.0,431.5,883.4495458145905,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-01,8.0,2020,9,-0.8660254037844384,-0.5000000000000004,20,1,0,1,0,1.0,2.0,2.0,1979.0,1.6666666666666667,0.5773502737205402,63.5,152.11541670720598,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-01,5.0,2020,10,-1.0,-1.8369701987210297e-16,21,1,0,1,0,8.0,1.0,2.0,2786.0,3.6666666666666665,3.7859388978913127,2.5,2.8106938657634517,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-01,18.0,2020,11,-0.8660254037844386,0.5000000000000001,22,1,0,1,0,5.0,8.0,1.0,2963.0,4.666666666666667,3.511884585029403,3.3333333333333335,2.658320272974131,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-01,11.0,2020,12,-0.5000000000000004,0.8660254037844384,23,1,0,0,0,18.0,5.0,8.0,3824.0,10.333333333333334,6.806859285938769,6.0,6.4187226149003465,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-01,27.0,2021,1,0.0,1.0,24,1,0,0,0,11.0,18.0,5.0,2285.0,11.333333333333334,6.506407099050251,7.5,6.348228099795255,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-01,156.0,2021,2,0.49999999999999994,0.8660254037844387,25,1,0,0,0,27.0,11.0,18.0,2209.0,18.666666666666668,8.020806277337478,11.666666666666666,9.458682079110611,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-01,567.0,2021,3,0.8660254037844386,0.5000000000000001,26,1,1,0,0,156.0,27.0,11.0,374.0,64.66666666666667,79.50052410732023,37.5,58.585834465397596,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-01,162.0,2021,4,1.0,6.123233995736766e-17,27,1,1,0,0,567.0,156.0,27.0,0.0,250.0,282.0053190987812,130.66666666666666,221.17022102144188,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-01,6.0,2021,5,0.8660254037844387,-0.4999999999999998,28,1,1,0,0,162.0,567.0,156.0,2.0,295.0,235.57801255636193,156.83333333333334,212.4442672012436,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-01,0.0,2021,6,0.49999999999999994,-0.8660254037844387,29,1,0,0,1,6.0,162.0,567.0,2.0,245.0,289.563464546212,154.83333333333334,214.06299695807633,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-01,8.0,2021,7,1.2246467991473532e-16,-1.0,30,1,0,0,1,0.0,6.0,162.0,2.0,56.0,91.84770002566911,153.0,215.5829306786758,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-08-01,31.0,2021,8,-0.4999999999999997,-0.8660254037844388,31,1,0,0,1,8.0,0.0,6.0,1.0,4.666666666666667,4.163331999565227,149.83333333333334,217.93064646045863,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-01,62.0,2021,9,-0.8660254037844384,-0.5000000000000004,32,1,0,1,0,31.0,8.0,0.0,8.0,13.0,16.093476939594957,129.0,223.1358330703672,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-01,481.0,2021,10,-1.0,-1.8369701987210297e-16,33,1,0,1,0,62.0,31.0,8.0,5.0,33.666666666666664,27.098585449034395,44.833333333333336,61.78807867763499,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-01,1382.0,2021,11,-0.8660254037844386,0.5000000000000001,34,1,0,1,0,481.0,62.0,31.0,18.0,191.33333333333334,251.33709104176944,98.0,189.01957570581638,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-01,2162.0,2021,12,-0.5000000000000004,0.8660254037844384,35,1,0,0,0,1382.0,481.0,62.0,11.0,641.6666666666666,674.5074746311851,327.3333333333333,548.3194932397288,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-01,1236.0,2022,1,0.0,1.0,36,1,0,0,0,2162.0,1382.0,481.0,27.0,1341.6666666666667,841.2254949377957,687.6666666666666,892.5340703114208,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-01,888.0,2022,2,0.49999999999999994,0.8660254037844387,37,1,0,0,0,1236.0,2162.0,1382.0,156.0,1593.3333333333333,497.8607569726092,892.3333333333334,845.0416952237754,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-01,2152.0,2022,3,0.8660254037844386,0.5000000000000001,38,0,1,0,0,888.0,1236.0,2162.0,567.0,1428.6666666666667,658.4901922833319,1035.1666666666667,735.6891780274274,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01,1583.0,2022,4,1.0,6.123233995736766e-17,39,0,1,0,0,2152.0,888.0,1236.0,162.0,1425.3333333333333,652.9236810940001,1383.5,675.0465909846553,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-01,3268.0,2022,5,0.8660254037844387,-0.4999999999999998,40,0,1,0,0,1583.0,2152.0,888.0,6.0,1541.0,633.0458119283361,1567.1666666666667,510.16327451774777,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-01,2058.0,2022,6,0.49999999999999994,-0.8660254037844387,41,0,0,0,1,3268.0,1583.0,2152.0,0.0,2334.3333333333335,857.1699559208428,1881.5,844.635720296036,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-01,1874.0,2022,7,1.2246467991473532e-16,-1.0,42,0,0,0,1,2058.0,3268.0,1583.0,8.0,2303.0,868.8066528290435,1864.1666666666667,838.774920146442,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-08-01,1751.0,2022,8,-0.4999999999999997,-0.8660254037844388,43,0,0,0,1,1874.0,2058.0,3268.0,31.0,2400.0,757.3189552625803,1970.5,781.7134385438205,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
